,Age,WorkClass,X1,Education Level,X2,Marital Status,Occupation,X3,Gender,X4,X5,Hours Per Week Working,Native Country
58321,0.6091789722754835,0.25,0.10042267778234926,0.6666666666666666,0.7566883253700997,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.3499933697846633,0.0
42563,0.2876712328767123,0.25,0.11066611428804282,0.06666666666666667,0.5333333333333333,0.3333333333333333,0.6428571428571428,0.0,0.0,0.0,0.0,0.47098705931072765,0.0
24479,0.2822096463419977,0.25,0.14240867557094097,0.06666666666666667,0.8133623151770185,0.3333333333333333,0.42857142857142855,0.0,0.0,0.033250332503325035,0.0,0.40611801298310934,0.0
20504,0.4246575342465753,0.75,0.31900001358308094,0.8,0.33333333333333337,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
61751,0.1506849315068493,0.125,0.26258336615911226,0.0,0.8,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.5,0.0
3555,0.1506849315068493,0.25,0.08839733228290841,0.06666666666666667,0.5333333333333333,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
59055,0.16639398026383045,0.25,0.026515587876708088,0.4,0.746075117325107,0.16666666666666666,0.07142857142857142,0.0,1.0,0.0,0.0,0.18621586650920674,0.0
19501,0.5068493150684932,0.25,0.11538963067602995,0.4666666666666667,0.6666666666666666,0.16666666666666666,0.8571428571428571,0.25,0.0,0.15024150241502415,0.0,0.37755102040816324,0.04878048780487805
39453,0.2207726637470594,0.25,0.6126854539306675,0.4666666666666667,0.6052234785504629,0.0,0.3571428571428571,0.0,1.0,0.5999427744959037,0.018526013477870196,0.061759687430186214,0.3902439024390244
49237,0.7995169956581711,0.5,0.35684507016590106,0.6666666666666666,0.5293446537970468,0.5,0.5,0.25,0.0,0.16707254998980836,0.8077449665812058,0.20988380559219186,0.0
58437,0.271577659301864,0.75,0.1228530699272431,0.0,0.6984106284457826,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.4601567580944188,0.0
45583,0.7553796246356725,0.375,0.6354211183961072,0.0,0.26483476830317376,0.3333333333333333,0.21428571428571427,0.0,0.0,0.4389072958395306,0.09011800032717308,0.4664687296977454,0.6341463414634146
67767,0.35616438356164376,0.25,0.0906168077043235,0.3333333333333333,0.6,0.16666666666666666,0.3571428571428571,0.0,0.0,0.0,0.0,0.7244897959183673,0.0
40996,0.4383561643835617,0.25,0.03214232352182122,0.3333333333333333,0.4930252922674384,0.16666666666666666,0.3571428571428571,0.0,0.0,0.0,0.0,0.545204428611477,0.0
1058,0.2054794520547945,0.25,0.07536436614552913,0.4,0.7333333333333334,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.4183673469387755,0.0
43226,0.03290695957808559,0.625,0.16720932595729152,0.8,0.38428926164970223,0.0,0.7857142857142857,0.0,1.0,0.0023738420561302594,0.0,0.39795918367346933,0.0
40509,0.9455675850989942,1.0,0.6805954495870384,0.26666666666666666,0.14402015820955283,0.6666666666666666,1.0,0.75,1.0,0.7821423124631836,0.7163005929210496,0.013526089148371721,0.8780487804878049
32739,0.04047677442769271,0.75,0.5632747128250714,0.4,0.02035176762261738,0.5,0.21428571428571427,0.5,1.0,0.5415020840866364,0.3501439784466445,0.25700196443641055,0.6829268292682927
26706,0.3378393969189471,0.25,0.08581043452275845,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.3571428571428571,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
39786,0.5567473630269135,0.625,0.9330454419312022,0.3333333333333333,0.3472908784998109,0.0,0.5,0.75,1.0,0.359331599289896,0.9457169752383823,0.6386290382792987,0.29268292682926833
41833,0.750586121148709,0.625,0.7331535952812777,0.6666666666666666,0.2696283555607487,0.0,0.7857142857142857,0.0,1.0,0.7508145062682551,0.994125934863531,0.28957561990386466,0.12195121951219512
58176,0.3806681612244675,0.25,0.093441092613341,0.0,0.8,0.16666666666666666,0.21428571428571427,0.0,0.0,0.07688076880768807,0.0,0.467782518967805,0.0
65446,0.4794520547945205,0.25,0.1725429918705193,0.4666666666666667,0.6345535404911877,0.16666666666666666,0.21428571428571427,0.0,0.0,0.1140560699861701,0.0,0.4102473697100048,0.0
5437,0.4931506849315069,0.5,0.11977492834924819,0.7333333333333333,0.13333333333333336,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.39795918367346933,0.12195121951219512
49613,0.0195546280841552,0.25,0.8552921840123427,0.0,0.18727621893180535,0.16666666666666666,0.5714285714285714,0.75,0.0,0.3849359225435738,0.9738894757407384,0.6889944913993762,0.7804878048780488
22653,0.0821917808219178,0.25,0.17331060431126988,1.0,0.4666666666666667,0.0,0.3571428571428571,0.0,1.0,0.0,0.0,0.24489795918367346,0.0
11410,0.3972602739726027,0.25,0.07757840833457845,0.06666666666666667,0.5333333333333333,0.6666666666666666,0.42857142857142855,0.25,1.0,0.0,0.0,0.39795918367346933,0.0975609756097561
40312,0.23805326392877335,0.25,0.06781543737725099,0.3333333333333333,0.7513461922821101,0.0,0.3571428571428571,0.0,0.0,0.016451495616021522,0.0,0.37313581238883164,0.0975609756097561
5286,0.4283007207490727,0.75,0.3241066011807776,0.2,0.11640111468066915,0.3333333333333333,0.8571428571428571,0.75,1.0,0.11053374598804344,0.3151495982742042,0.2280012377086593,0.7560975609756098
60769,0.1941254079041655,0.25,0.06205062793047399,0.3333333333333333,0.7414422611497961,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
7400,0.2054794520547945,0.5,0.15531845533203842,0.3333333333333333,0.6,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.6020408163265305,0.0
15543,0.11532939188631897,0.625,0.6341720070037806,0.6,0.848077704116366,0.6666666666666666,1.0,1.0,1.0,0.9526999829164251,0.4425492651381534,0.22191412719358758,0.4634146341463415
64429,0.30136986301369856,0.25,0.2283560397169286,0.3333333333333333,0.6,0.16666666666666666,0.5714285714285714,0.0,0.0,0.0,0.5544077134986226,0.9999999999999999,0.0
33996,0.1506849315068493,0.125,0.1349798291248421,0.13333333333333333,0.4,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.39795918367346933,0.12195121951219512
1657,0.7808219178082192,0.625,0.22320669374227464,0.26666666666666666,0.26666666666666666,0.16666666666666666,0.7857142857142857,0.0,0.0,0.03471034710347103,0.0,0.39795918367346933,0.0
55758,0.6235613252004308,1.0,0.3391497702012684,0.6666666666666666,0.8238859124576565,0.8333333333333333,0.42857142857142855,0.5,0.0,0.7024038891284214,0.6927766557212949,0.044242898412318536,0.5365853658536586
41264,0.3979511103732865,0.25,0.08486742186961396,0.06666666666666667,0.5649856314250028,0.16666666666666666,0.6428571428571428,0.0,0.0,0.002580479406717414,0.0,0.442923667456951,0.0
38972,0.4890722322655931,0.5,0.4105584310666886,0.4,0.9086505557832817,1.0,0.7857142857142857,0.25,1.0,0.18988728225700655,0.46030314874248673,0.8032039167473256,0.17073170731707318
63021,0.40797710493237754,0.375,0.12690014352415413,0.26666666666666666,0.7150847601916963,0.16666666666666666,0.2857142857142857,0.75,0.0,0.943899118479532,0.13883552790287235,0.07037481268104673,0.8048780487804879
68289,0.32876712328767127,0.25,0.20765882017359177,0.3333333333333333,0.6,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.47959183673469385,0.0
66082,0.43368633221502967,0.0,0.04032221866016258,0.2,0.8117414790252357,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.5853427652368501,0.0
26926,0.2888937889486615,0.25,0.04869107060097106,0.3333333333333333,0.7892852540382621,0.0,0.0,0.0,0.0,0.02057551286908779,0.0,0.40342589079680496,0.0
61099,0.043803052652886754,0.375,0.8881469033652379,0.0,0.25562072280876724,0.16666666666666666,0.7857142857142857,0.25,0.0,0.8200558386119172,0.8193848770230053,0.43061105342340716,0.3902439024390244
22630,0.29886810876731346,0.375,0.45932298754246426,0.2,0.06062030231143188,1.0,0.21428571428571427,1.0,0.0,0.23554555842207847,0.5978414744719832,0.27643482996374485,0.024390243902439025
5006,0.1793712154329552,0.25,0.7787164550825424,0.9333333333333333,0.6624762531732724,0.5,0.21428571428571427,1.0,0.0,0.4017822774788512,0.4398605450899348,0.5377298733385685,0.7073170731707318
65250,0.41095890410958896,0.5,0.1467563602776382,0.2,0.8666666666666667,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.47959183673469385,0.0
43227,0.05252350928929972,0.25,0.08423036047659124,0.13333333333333333,0.4733686471247551,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.29458665071408574,0.0
55626,0.08964261609507657,0.25,0.1899553116637916,0.13333333333333333,0.5029273983293726,0.6666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
18407,0.0547945205479452,0.25,0.19645956995965827,0.06666666666666667,0.5333333333333333,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.18367346938775508,0.0
25508,0.32333991215187957,0.0,0.17338640049278542,0.06666666666666667,0.5944309937937984,0.0,0.2857142857142857,0.25,0.0,0.0,0.0,0.46809680410002363,0.0
13276,0.5753424657534245,0.75,0.16352467366648105,0.6666666666666666,0.9333333333333333,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.5510204081632653,0.0
60779,0.23308186362299832,0.0,0.6807216089677983,0.5333333333333333,0.5081535549404886,0.3333333333333333,0.7142857142857142,0.0,0.0,0.6956028018012465,0.7621266124594062,0.5195265579835804,0.5853658536585367
67457,0.46401005851142757,0.125,0.733192942409307,0.6666666666666666,0.26363440220410594,1.0,0.42857142857142855,1.0,1.0,0.49966639029884685,0.7277780116093361,0.6622775936425354,0.5609756097560976
2616,0.30136986301369856,0.25,0.014309775743334105,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.5,0.0,0.0,0.07298072980729807,0.0,0.47959183673469385,0.0
64919,0.8595322691709044,1.0,0.7143975742261655,0.2,0.1821623711241832,0.5,0.5,0.25,0.0,0.326827863843152,0.3675227839431776,0.03811593424924575,0.3902439024390244
21574,0.726027397260274,0.25,0.061344589179717746,0.8,0.33333333333333337,0.16666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,0.31632653061224486,0.0
49327,0.8694898252083405,0.125,0.12826914717787818,0.3333333333333333,0.44756104195286595,0.6666666666666666,0.5714285714285714,0.0,0.0,0.9945506950894306,0.8802916380672055,0.7898261258669972,0.6341463414634146
62266,0.9939870288734511,0.0,0.3800681221901566,0.5333333333333333,0.37108707661835727,0.8333333333333333,0.21428571428571427,1.0,0.0,0.6343335139743059,0.5229087211881059,0.30623461267028335,0.7804878048780488
49132,0.5342465753424657,0.125,0.13721492508930877,0.13333333333333333,0.4,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
59928,0.3698630136986301,0.25,0.07686393827848033,0.2,0.8221080983093523,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.38103972068161823,0.0
47558,0.7399274329957644,0.5,0.16806054590982486,0.06666666666666667,0.5347613005671146,0.16666666666666666,0.07142857142857142,0.0,0.0,0.022875382123953437,0.0,0.10604355156058085,0.0
29165,0.1603724048375268,1.0,0.9928384967162991,1.0,0.6569999388942953,0.6666666666666666,0.6428571428571428,0.0,1.0,0.7457097424309972,0.8683253619870142,0.6523171983091915,0.3170731707317073
55498,0.2931867640475648,0.5,0.04458595775540054,0.0,0.8,0.16666666666666666,0.8571428571428571,0.0,0.0,0.02065797810301155,0.0,0.41218218901936876,0.0
51170,0.08086970984392972,0.25,0.09681455833937395,0.3333333333333333,0.5859000828251344,0.0,0.0,0.5,1.0,0.0,0.0,0.39795918367346933,0.9024390243902439
60534,0.6164383561643836,0.25,0.13498186658697928,0.0,0.8,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.2959183673469387,0.0
12000,0.0821917808219178,0.25,0.09481194224473996,0.3333333333333333,0.6,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
67077,0.40467495169564,0.25,0.09167373595737577,0.2,0.8666666666666667,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.42846664434311793,0.0
24695,0.1232876712328767,0.625,0.13550006112386412,0.06666666666666667,0.5333333333333333,0.6666666666666666,0.7857142857142857,0.0,1.0,0.0,0.0,0.39795918367346933,0.0
23759,0.2619662051283617,0.0,0.2793134908507768,0.8,0.6288576412559805,0.3333333333333333,0.7142857142857142,1.0,1.0,0.9193355351234916,0.32182677584606545,0.38320115990671566,0.6829268292682927
31045,0.27397260273972607,0.25,0.13795927792341858,0.4,0.7333333333333334,0.16666666666666666,0.2857142857142857,0.0,1.0,0.0,0.0,0.24489795918367346,0.0
21158,0.3150684931506849,0.5,0.19758424905937166,0.0,0.8,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
59949,0.21648543299237055,0.75,0.07456144856221067,0.0,0.7660189502006904,0.16666666666666666,0.3571428571428571,0.0,0.0,0.0,0.0,0.5113060963547766,0.0
34552,0.398797470112584,0.375,0.015722292017058992,0.6,0.9583044643495287,0.3333333333333333,1.0,0.75,1.0,0.19847407306194742,0.6085811340447349,0.7090528795552972,0.0
40679,0.0547945205479452,0.0,0.09474538514825934,0.3333333333333333,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2959183673469387,0.0
24527,0.2993621764163447,0.25,0.044952261875875095,0.4,0.7986041797942206,0.16666666666666666,0.42857142857142855,0.0,0.0,0.021285035881254136,0.0,0.39838647557319773,0.0
11764,0.5068493150684932,0.25,0.050882221105391125,0.06666666666666667,0.5333333333333333,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.14285714285714282,0.0
16569,0.0273972602739726,0.25,0.060624006737208136,0.3333333333333333,0.6,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714282,0.0
21787,0.35616438356164376,0.375,0.12435310577145109,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.07142857142857142,0.75,0.0,0.0,0.0,0.39795918367346933,0.0
58913,0.7669716303961687,0.125,0.5074766754737693,0.6666666666666666,0.897523451867135,0.3333333333333333,0.42857142857142855,0.25,1.0,0.9471010216042015,0.15594848420865492,0.6872276000878128,0.34146341463414637
12526,0.8834377444770884,0.875,0.04576020623235155,0.6666666666666666,0.43672517919386167,0.5,0.2857142857142857,0.0,0.0,0.9340293163421998,0.38850517443529997,0.6236426432161696,0.6829268292682927
14991,0.136986301369863,0.25,0.048377500984773364,0.06666666666666667,0.5333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.6020408163265305,0.0
14409,0.5205479452054793,0.625,0.2062876081552818,0.5333333333333333,0.2,0.16666666666666666,0.7857142857142857,0.0,0.0,0.0,0.0,0.39795918367346933,0.0975609756097561
641,0.27397260273972607,0.25,0.13506268591842002,0.3333333333333333,0.6,0.3333333333333333,0.6428571428571428,0.0,0.0,0.0,0.0,0.520408163265306,0.0
30120,0.36476053322458585,0.25,0.059961114072646066,0.2,0.8110179022033208,0.0,0.2857142857142857,0.0,1.0,0.018147243563932703,0.0,0.39795918367346933,0.0
10010,0.2602739726027397,0.25,0.11484291166922482,0.4666666666666667,0.6666666666666666,0.16666666666666666,0.6428571428571428,0.0,0.0,0.03103031030310303,0.0,0.39795918367346933,0.0
55315,0.28142070060087515,0.75,0.33683015899003516,0.06666666666666667,0.4934356866226809,0.5,0.9285714285714285,0.0,0.0,0.671543036530713,0.8974372539633843,0.990983398837265,0.024390243902439025
4128,0.7186550421211426,0.25,0.990194529870174,0.4666666666666667,0.5834812413923234,0.8333333333333333,0.6428571428571428,1.0,0.0,0.6724662830719406,0.6047126304706614,0.4678051259786883,0.3170731707317073
62430,0.3893384277543375,0.25,0.1986309467451224,0.3333333333333333,0.5820614427698767,0.16666666666666666,0.2857142857142857,0.0,1.0,0.0,0.0,0.26251998940098203,0.21951219512195122
36669,0.1232876712328767,0.25,0.2501928797489847,0.06666666666666667,0.5333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.520408163265306,0.0
38443,0.0684931506849315,0.25,0.07152918324934462,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.24489795918367346,0.0
10421,0.5068493150684932,0.25,0.1084194727047989,0.0,0.8,0.16666666666666666,0.7142857142857142,0.0,0.0,0.0,0.0,0.47959183673469385,0.0
57336,0.343956378164707,0.625,0.07347821858722656,0.4666666666666667,0.5688272090717577,0.3333333333333333,0.7857142857142857,0.0,1.0,0.0,0.0,0.14226655823749546,0.0975609756097561
24404,0.2143811701366895,0.25,0.057825597847797075,0.0,0.8,0.3333333333333333,0.07142857142857142,0.0,1.0,0.0,0.0,0.39795918367346933,0.24390243902439024
45113,0.3972602739726027,0.25,0.053637549068879804,0.3333333333333333,0.6,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.39795918367346933,0.3170731707317073
64729,0.5148686893775885,0.5,0.07642917928032662,0.06666666666666667,0.6556110486550388,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.45385674931129477,0.4873086017723659,0.0
11594,0.0958904109589041,0.25,0.048122139063582405,0.0,0.8,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
52583,0.2191780821917808,0.5,0.1958653101696527,0.06666666666666667,0.5333333333333333,0.0,0.2857142857142857,0.25,0.0,0.0,0.0,0.39795918367346933,0.0
35182,0.0842263657250305,0.25,0.10961138805503864,0.4666666666666667,0.6099016465284816,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.3676480208311789,0.0
20048,0.2054794520547945,0.25,0.2032293774874017,0.06666666666666667,0.5333333333333333,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.37755102040816324,0.0
50688,0.20902068217612785,0.25,0.05550825947509325,0.06666666666666667,0.6801512853130193,0.0,0.3571428571428571,0.0,0.0,0.011969453229676193,0.0,0.39795918367346933,0.0
55261,0.24803084413708287,0.125,0.359274388566685,0.26666666666666666,0.7372836566767477,0.5,0.0,1.0,0.0,0.5004349854031732,0.6127080630333676,0.14662282471824994,0.5853658536585367
26412,0.1550224598684788,0.25,0.14817797902121624,0.3333333333333333,0.6219439928399827,0.0,0.3571428571428571,0.0,0.0,0.0023853358750648523,0.0,0.43429714431837085,0.0
35467,0.8276620421072072,1.0,0.6920283391623917,0.9333333333333333,0.28152246047057705,0.3333333333333333,0.5714285714285714,0.25,1.0,0.18139773214756028,0.4385887752813406,0.5035136158782917,0.5365853658536586
17510,0.3972602739726027,0.25,0.04252183480256992,0.4,0.7333333333333334,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.3409090909090909,0.5510204081632653,0.0
47872,0.28457742427116267,0.25,0.10109615462979313,0.06666666666666667,0.5333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
14199,0.4529391483985124,0.75,0.36712671418411497,0.2,0.15491911098366828,0.16666666666666666,0.5,1.0,0.0,0.1779436647777848,0.958154885053705,0.42991274303386395,0.8292682926829269
62797,0.4441219898573813,0.75,0.12638995649790818,0.6666666666666666,0.594017915460655,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.45671997221011745,0.0
29600,0.22740294523367305,1.0,0.8637341105794851,0.0,0.0584604283129614,0.16666666666666666,0.5,0.0,1.0,0.42658180832885073,0.3196080834091311,0.8676136313557902,0.04878048780487805
37468,0.2268774574293586,1.0,0.9162769789179254,0.7333333333333333,0.24115850700045793,0.8333333333333333,0.07142857142857142,0.5,1.0,0.9412500666343824,0.3630318601485282,0.6303077525659865,0.12195121951219512
5537,0.6194867713957128,0.0,0.18829795091185125,0.4666666666666667,0.19379246764183922,0.8333333333333333,1.0,0.75,0.0,0.02443168396055706,0.236773922852309,0.8560837567598553,0.36585365853658536
29203,0.5742804101999579,0.75,0.2595341732178071,0.9333333333333333,0.4610886281383848,0.6666666666666666,0.14285714285714285,0.75,1.0,0.45571576667290936,0.5922319531193689,0.5406647483830306,0.3902439024390244
19845,0.41095890410958896,0.25,0.05813422800559623,0.0,0.8,1.0,1.0,0.0,1.0,0.25236252362523626,0.0,0.346938775510204,0.0
25781,0.4181170011718884,0.25,0.20927181103217832,0.06666666666666667,0.5969945219269515,0.16666666666666666,0.3571428571428571,0.0,0.0,0.0,0.0,0.43909962825865617,0.0
50536,0.187065807266577,0.625,0.7313036562074327,0.8666666666666667,0.000731467178669995,0.0,0.14285714285714285,0.25,0.0,0.09169771758117548,0.2607738826832844,0.53380046622199,0.2682926829268293
41022,0.3835616438356165,0.125,0.009845017046766548,0.3333333333333333,0.6,0.16666666666666666,0.07142857142857142,0.75,0.0,0.0,0.0,0.39795918367346933,0.0
25706,0.3869869453371269,0.125,0.10043465858926122,0.8,0.3541705841341885,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.6849453819175819,0.0
15574,0.32113930996595647,0.75,0.7967422314116217,0.0,0.38387633065168547,0.8333333333333333,0.07142857142857142,0.0,1.0,0.522110879500675,0.22565786566633214,0.21279148171732282,0.36585365853658536
58655,0.45924868357704257,0.25,0.13776243525004261,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.4113559668654109,0.0
7020,0.3195593295079299,0.5,0.21167369923348847,0.7333333333333333,0.7904059430931532,0.8333333333333333,0.0,0.0,0.0,0.24711065138291485,0.08064822269650163,0.2908386824427948,0.5853658536585367
1848,0.0273972602739726,0.25,0.12535282052675187,0.06666666666666667,0.5333333333333333,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.39795918367346933,0.0
45884,0.5861608769279807,0.25,0.09175939771699428,0.6666666666666666,0.8960946876638743,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.20907699823243223,0.0
25315,0.1095890410958904,0.25,0.04143111340514256,0.06666666666666667,0.5333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
13961,0.5076751775313735,0.125,0.9460961239832016,0.4666666666666667,0.7889047763822619,0.0,0.3571428571428571,1.0,1.0,0.785342722557341,0.47431044442354486,0.5768815532265934,0.8292682926829269
18360,0.7366174303626707,0.25,0.007370872099196289,0.5333333333333333,0.5570680721275114,1.0,0.42857142857142855,1.0,1.0,0.057915504767070525,0.08697557866364923,0.5023924310704128,0.951219512195122
34533,0.3827485134440262,0.25,0.24348916538628515,0.06666666666666667,0.5861390353903458,0.0,0.0,0.25,1.0,0.0,0.0,0.39795918367346933,0.0
42465,0.30136986301369856,0.25,0.16302549544287637,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.346938775510204,0.12195121951219512
17303,0.0684931506849315,0.25,0.03008448676328765,0.06666666666666667,0.5333333333333333,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.5,0.0
26792,0.0410958904109589,0.25,0.1899553116637916,0.06666666666666667,0.5333333333333333,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
9064,0.7123287671232876,0.625,0.10276279865799161,0.06666666666666667,0.5333333333333333,1.0,0.7857142857142857,0.0,1.0,0.0,0.0,0.19387755102040813,0.0
49543,0.1728582531672176,0.25,0.13703873352798673,0.3333333333333333,0.5936442080201147,0.0,0.5714285714285714,0.25,0.0,0.0,0.0,0.6933593862209702,0.0
2316,0.6986301369863013,0.25,0.04321321362111354,1.0,0.4666666666666667,1.0,0.3571428571428571,0.0,1.0,0.0,0.0,0.2959183673469387,0.0
5253,0.46575342465753417,0.5,0.09103380828839598,0.6,1.0,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.4331955922865014,0.39795918367346933,0.0
4446,0.6027397260273972,0.5,0.11169910759158393,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.5714285714285714,0.0,0.0,0.0,0.0,0.47959183673469385,0.0
59734,0.43503986416914525,0.125,0.06667391097648769,0.3333333333333333,0.6215191036135458,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.5041171754362651,0.0
35382,0.1279225480327828,0.375,0.5925712217715854,0.5333333333333333,0.15990932530839497,0.8333333333333333,0.5,0.75,0.0,0.49623561676849104,0.03448678833801766,0.30143690943368245,0.12195121951219512
15956,0.4931506849315069,0.25,0.05555208432376632,0.0,0.8,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.43877551020408156,0.0
56947,0.30165231409604093,0.25,0.04445876997016131,0.0,0.8,0.0,0.6428571428571428,0.0,1.0,0.02167618025941705,0.0010832849362323674,0.39699736774292776,0.0
27146,0.1506849315068493,0.25,0.09854932695834069,0.0,0.8,0.0,0.3571428571428571,0.0,1.0,0.0,0.0,0.39795918367346933,0.0
52622,0.136986301369863,0.25,0.19998505861099417,0.0,0.8,0.3333333333333333,0.14285714285714285,0.25,0.0,0.0,0.0,0.39795918367346933,0.0
57786,0.4016427473521426,0.125,0.15483239040409374,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.4075795958943616,0.0
31101,0.31070406278748103,0.25,0.07847237991180497,0.06666666666666667,0.7091471222018506,0.16666666666666666,0.3571428571428571,0.0,0.0,0.014333362471130586,0.0,0.39795918367346933,0.0
49927,0.0547945205479452,0.25,0.06145053721085017,0.3333333333333333,0.6,0.3333333333333333,0.42857142857142855,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
44776,0.02526663831080256,1.0,0.19402998531614413,0.06666666666666667,0.5505281201929568,0.8333333333333333,0.7142857142857142,0.75,0.0,0.7609339631023023,0.9207011353891368,0.5225512468576474,0.951219512195122
29360,0.042886769845646155,0.25,0.06317966341125494,0.3333333333333333,0.5912843867511887,0.0,0.3571428571428571,0.0,1.0,0.0,0.0,0.17613743262718712,0.0
5536,0.6164383561643836,0.625,0.04129664090408987,0.5333333333333333,0.2,1.0,0.7857142857142857,0.25,0.0,0.0,0.0,0.39795918367346933,0.0
7770,0.1506849315068493,0.25,0.17069110715692534,0.0,0.8,0.16666666666666666,0.07142857142857142,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
54785,0.34419002846686303,0.125,0.7067029518194545,1.0,0.5656224520046184,0.6666666666666666,0.07142857142857142,1.0,0.0,0.802535472797034,0.9082915055547264,0.3048702056426566,0.43902439024390244
65194,0.4692604619927075,0.75,0.11043967411853531,0.6666666666666666,0.8309278431462737,0.16666666666666666,0.21428571428571427,0.0,0.0,0.0,0.0,0.41102110844222695,0.0
8315,0.3698630136986301,0.25,0.05634941117344236,0.3333333333333333,0.6,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.39795918367346933,0.0
38205,0.3547884976603826,0.375,0.2403788142425201,0.06666666666666667,0.3565475523041192,0.0,0.5,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
37150,0.4520547945205479,0.25,0.1096623246084677,0.06666666666666667,0.5333333333333333,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,0.0,0.39795918367346933,0.0
24006,0.30602249554300226,0.25,0.0756389063787288,0.06666666666666667,0.7547143767147773,0.0,0.42857142857142855,0.25,1.0,0.018048270044372663,0.0,0.38929484248369467,0.0
67636,0.5461009043364862,0.5,0.1209387506667588,0.3333333333333333,0.5982048802208465,0.16666666666666666,0.14285714285714285,0.25,0.0,0.07101559253368595,0.0,0.39933299983098486,0.0
30370,0.22997877052092863,0.25,0.07123442017236557,0.06666666666666667,0.6841877832895065,0.16666666666666666,0.6428571428571428,0.0,0.0,0.012298532017997197,0.0,0.39795918367346933,0.0
35468,0.14747856892769778,0.25,0.04446983666518785,0.06666666666666667,0.5333333333333333,0.0,0.6428571428571428,0.0,1.0,0.0,0.0,0.3836287060237923,0.0
